Gender,LearningStyle,Extracurricular,Internet,OnlineCourses,EduTech,Resources,FinalGrade,Age,StudyHours,Attendance,Motivation,Discussions,AssignmentCompletion,ExamScore,StressLevel
1,2,0,1,4,1,0,3,27,9,100,1,1,76,47,2
1,1,0,1,2,1,0,3,28,9,100,1,1,77,43,0
1,0,0,1,8,1,0,1,20,9,100,1,0,99,71,1
1,0,1,1,0,0,2,0,27,13,74,1,0,82,89,1
1,2,1,1,11,1,2,3,23,13,74,1,1,62,49,1
1,0,0,1,0,0,1,0,27,13,74,0,0,82,89,1
1,2,0,1,11,1,1,3,23,13,74,0,1,62,49,1
1,0,1,1,0,0,2,0,27,13,74,2,0,82,89,1
1,2,1,1,11,1,2,3,23,13,74,2,1,62,49,1
0,3,0,1,1,1,0,1,20,17,62,1,1,72,81,2
0,0,0,1,15,0,0,1,26,17,62,1,1,87,81,1
0,3,0,1,13,1,0,3,18,17,62,1,0,69,50,2
0,2,0,1,6,1,0,1,26,17,62,1,1,94,76,1
0,3,0,1,3,1,0,1,27,17,62,1,1,83,81,0
0,2,0,1,20,0,0,3,20,17,62,1,1,60,44,0
0,3,0,1,1,1,0,1,20,17,62,2,1,72,81,2
0,0,0,1,15,0,0,1,26,17,62,2,1,87,81,1
0,3,0,1,13,1,0,3,18,17,62,2,0,69,50,2
0,2,0,1,6,1,0,1,26,17,62,2,1,94,76,1
0,3,0,1,3,1,0,1,27,17,62,2,1,83,81,0
0,2,0,1,20,0,0,3,20,17,62,2,1,60,44,0
0,0,0,1,5,1,1,0,22,9,75,0,1,58,98,0
0,2,0,1,4,1,1,1,23,9,75,0,1,89,72,2
0,1,0,1,11,1,1,1,21,9,75,0,1,94,84,1
0,1,1,1,1,0,1,1,29,10,69,0,1,60,82,2
0,1,0,1,1,0,1,1,29,10,69,1,1,60,82,2
1,3,1,0,17,1,0,1,27,29,63,2,1,87,72,2
1,1,1,1,9,1,2,1,23,7,63,1,1,53,76,1
1,1,1,1,12,0,2,3,29,7,63,1,1,91,51,2
1,3,1,1,15,1,2,0,24,7,63,1,1,52,98,1
1,1,1,1,13,1,2,2,18,7,63,1,1,69,56,2
0,1,1,1,7,1,2,0,29,15,88,1,1,94,87,2
0,3,1,1,11,1,2,1,23,15,88,1,0,93,71,2
0,1,1,1,7,1,1,0,29,15,88,1,1,94,87,2
0,3,1,1,11,1,1,1,23,15,88,1,0,93,71,2
1,3,0,1,2,1,2,3,24,10,77,0,0,82,43,2
1,3,0,1,2,1,2,3,24,10,77,1,0,82,43,2
1,2,0,1,16,1,2,2,27,13,80,1,0,79,63,2
1,0,0,1,0,0,2,1,24,13,80,1,0,63,80,0
1,0,0,1,5,0,2,3,28,13,80,1,1,91,43,2
0,0,1,1,10,0,0,0,26,9,83,1,0,89,88,1
0,1,1,1,0,0,0,0,21,9,83,1,1,72,92,1
0,3,1,1,0,1,0,0,28,14,92,0,0,85,90,1
0,0,1,1,10,0,0,0,22,14,92,0,1,91,94,2
0,2,1,1,10,1,0,2,24,14,92,0,1,54,68,1
1,1,0,1,1,1,2,1,21,11,60,2,0,98,78,2
1,0,0,1,11,1,2,0,26,11,60,2,0,79,92,1
0,1,1,1,16,1,1,0,20,26,64,0,1,76,96,2
0,2,1,1,3,1,1,3,25,26,64,0,1,100,44,2
0,3,1,1,13,1,1,2,25,26,64,0,1,80,61,1
0,1,1,1,18,1,1,0,21,26,64,0,0,65,94,2
1,1,0,0,3,1,1,1,26,13,86,1,0,99,82,0
1,3,0,0,3,1,1,0,24,13,86,1,1,96,90,2
1,1,0,1,3,1,2,1,26,13,86,1,0,99,82,0
1,3,0,1,3,1,2,0,24,13,86,1,1,96,90,2
1,1,1,1,3,1,0,1,26,13,86,1,0,99,82,0
1,3,1,1,3,1,0,0,24,13,86,1,1,96,90,2
1,1,0,1,3,1,1,1,26,13,86,1,0,99,82,0
1,3,0,1,3,1,1,0,24,13,86,1,1,96,90,2
1,1,1,1,3,1,2,1,26,13,86,1,0,99,82,0
1,3,1,1,3,1,2,0,24,13,86,1,1,96,90,2
1,2,0,0,18,0,0,1,22,9,87,0,1,53,72,2
1,1,1,1,5,0,2,3,20,9,62,2,1,81,52,2
1,1,1,1,20,0,2,2,27,9,62,2,1,90,57,1
1,1,1,1,17,1,2,0,25,9,62,2,1,99,99,2
0,0,1,1,7,1,1,1,23,28,72,0,1,74,76,1
0,3,1,1,17,1,1,1,18,28,72,0,1,56,79,2
0,1,1,1,14,0,1,1,20,28,72,0,1,96,74,2
0,2,1,1,8,1,1,2,19,28,72,0,1,93,63,1
0,0,0,1,7,1,0,1,23,28,72,2,1,74,76,1
0,3,0,1,17,1,0,1,18,28,72,2,1,56,79,2
0,1,0,1,14,0,0,1,20,28,72,2,1,96,74,2
0,2,0,1,8,1,0,2,19,28,72,2,1,93,63,1
0,0,0,1,4,1,0,3,21,16,92,2,1,98,51,2
0,0,0,1,14,0,0,2,23,16,92,2,1,65,57,1
0,0,0,1,18,1,0,3,18,16,92,2,1,81,46,0
0,0,0,0,4,1,1,3,21,16,92,0,1,98,51,2
0,0,0,0,14,0,1,2,23,16,92,0,1,65,57,1
0,0,0,0,18,1,1,3,18,16,92,0,1,81,46,0
0,0,1,1,4,1,1,3,21,16,92,2,1,98,51,2
0,0,1,1,14,0,1,2,23,16,92,2,1,65,57,1
0,0,1,1,18,1,1,3,18,16,92,2,1,81,46,0
0,0,1,1,4,1,0,3,21,16,92,0,1,98,51,2
0,0,1,1,14,0,0,2,23,16,92,0,1,65,57,1
0,0,1,1,18,1,0,3,18,16,92,0,1,81,46,0
0,1,0,0,15,0,1,1,29,15,81,0,1,69,79,2
0,3,0,0,15,1,1,3,21,15,81,0,1,97,51,2
0,1,0,0,9,1,1,3,18,15,81,0,1,90,47,1
0,1,0,1,15,0,1,1,29,15,81,2,1,69,79,2
0,3,0,1,15,1,1,3,21,15,81,2,1,97,51,2
0,1,0,1,9,1,1,3,18,15,81,2,1,90,47,1
0,1,1,1,15,0,2,1,29,15,81,2,1,69,79,2
0,3,1,1,15,1,2,3,21,15,81,2,1,97,51,2
0,1,1,1,9,1,2,3,18,15,81,2,1,90,47,1
0,3,0,1,8,0,1,3,28,27,75,1,1,100,47,2
0,2,0,1,17,1,1,2,29,27,75,1,1,96,55,0
0,2,0,1,5,1,1,2,21,27,75,1,1,85,62,1
0,3,0,0,8,0,1,3,28,27,75,1,1,100,47,2
0,2,0,0,17,1,1,2,29,27,75,1,1,96,55,0
0,2,0,0,5,1,1,2,21,27,75,1,1,85,62,1
0,3,1,1,8,0,0,3,28,27,75,0,1,100,47,2
0,2,1,1,17,1,0,2,29,27,75,0,1,96,55,0
0,2,1,1,5,1,0,2,21,27,75,0,1,85,62,1
0,0,1,0,5,1,2,3,23,30,98,2,1,76,43,2
0,0,1,1,5,1,2,3,23,30,98,1,1,76,43,2
1,3,1,1,17,0,1,2,23,10,74,2,0,87,67,1
0,3,1,1,12,1,2,0,22,24,75,2,1,74,90,0
0,3,1,1,2,1,2,0,28,24,75,2,1,77,96,1
0,3,1,1,12,1,1,0,22,24,75,0,1,74,90,0
0,3,1,1,2,1,1,0,28,24,75,0,1,77,96,1
0,0,1,1,14,0,2,0,22,28,68,1,1,66,87,2
0,0,1,1,11,1,2,0,24,28,68,1,1,90,89,2
0,3,1,1,18,1,2,1,28,28,68,1,1,77,75,1
0,0,0,1,11,1,1,2,20,14,91,2,1,87,62,0
0,0,0,1,0,1,1,0,28,14,91,2,1,84,99,0
0,3,1,1,12,1,1,2,18,8,71,1,1,79,66,2
0,2,1,1,16,1,1,0,18,8,71,1,1,63,98,2
0,0,1,1,2,1,1,1,22,8,71,1,1,77,72,1
0,1,1,1,16,0,1,0,25,8,71,1,1,81,93,2
0,3,1,0,12,1,1,2,18,8,71,1,1,79,66,2
0,2,1,0,16,1,1,0,18,8,71,1,1,63,98,2
0,0,1,0,2,1,1,1,22,8,71,1,1,77,72,1
0,1,1,0,16,0,1,0,25,8,71,1,1,81,93,2
1,0,1,1,4,1,1,0,20,14,63,2,0,72,93,0
1,3,1,1,6,1,1,0,21,14,63,2,1,52,92,2
1,0,0,1,4,1,0,0,20,14,63,1,0,72,93,0
1,3,0,1,6,1,0,0,21,14,63,1,1,52,92,2
1,3,1,1,1,1,1,0,27,31,62,2,1,55,93,0
0,3,1,1,18,0,0,3,19,21,74,0,1,84,44,1
0,1,1,1,14,1,0,2,19,21,74,0,0,51,65,1
0,1,1,1,14,1,0,1,25,21,74,0,0,87,80,2
0,2,1,1,19,0,0,0,20,21,74,0,1,50,98,0
0,0,1,1,19,1,0,1,29,21,74,0,0,53,84,2
0,0,1,1,14,0,0,0,20,21,74,0,1,64,100,1
0,3,1,1,18,0,1,3,19,21,74,0,1,84,44,1
0,1,1,1,14,1,1,2,19,21,74,0,0,51,65,1
0,1,1,1,14,1,1,1,25,21,74,0,0,87,80,2
0,2,1,1,19,0,1,0,20,21,74,0,1,50,98,0
0,0,1,1,19,1,1,1,29,21,74,0,0,53,84,2
0,0,1,1,14,0,1,0,20,21,74,0,1,64,100,1
0,3,1,1,18,0,2,3,19,21,74,0,1,84,44,1
0,1,1,1,14,1,2,2,19,21,74,0,0,51,65,1
0,1,1,1,14,1,2,1,25,21,74,0,0,87,80,2
0,2,1,1,19,0,2,0,20,21,74,0,1,50,98,0
0,0,1,1,19,1,2,1,29,21,74,0,0,53,84,2
0,0,1,1,14,0,2,0,20,21,74,0,1,64,100,1
1,2,0,1,1,1,0,1,20,26,77,1,1,79,83,2
1,2,1,1,1,1,1,1,20,26,77,0,1,79,83,2
1,2,1,1,1,1,1,1,20,26,77,1,1,79,83,2
1,2,1,1,11,1,1,3,27,37,96,1,1,92,41,2
1,0,0,1,1,1,1,3,22,19,73,1,1,69,42,2
1,0,1,1,1,1,1,3,22,19,73,1,1,69,42,2
0,2,1,1,18,1,0,0,26,21,64,2,0,68,93,1
0,3,1,1,6,1,0,2,24,21,64,2,0,64,64,1
0,2,1,1,18,1,2,0,26,21,64,0,0,68,93,1
0,3,1,1,6,1,2,2,24,21,64,0,0,64,64,1
0,2,0,1,18,1,0,0,26,21,64,2,0,68,93,1
0,3,0,1,6,1,0,2,24,21,64,2,0,64,64,1
1,2,1,0,12,1,2,1,27,15,63,0,1,50,71,1
1,3,1,0,18,1,2,2,20,15,63,0,0,72,68,2
1,1,1,0,14,1,2,1,19,15,63,0,1,53,73,2
1,0,1,0,19,0,2,2,29,15,63,0,1,51,66,0
1,2,1,1,12,1,0,1,27,15,63,1,1,50,71,1
1,3,1,1,18,1,0,2,20,15,63,1,0,72,68,2
1,1,1,1,14,1,0,1,19,15,63,1,1,53,73,2
1,0,1,1,19,0,0,2,29,15,63,1,1,51,66,0
1,2,1,1,12,1,1,1,27,15,63,0,1,50,71,1
1,3,1,1,18,1,1,2,20,15,63,0,0,72,68,2
1,1,1,1,14,1,1,1,19,15,63,0,1,53,73,2
1,0,1,1,19,0,1,2,29,15,63,0,1,51,66,0
1,2,0,1,12,1,2,1,27,15,63,2,1,50,71,1
1,3,0,1,18,1,2,2,20,15,63,2,0,72,68,2
1,1,0,1,14,1,2,1,19,15,63,2,1,53,73,2
1,0,0,1,19,0,2,2,29,15,63,2,1,51,66,0
1,0,1,1,13,1,2,3,24,24,96,1,1,52,51,2
1,1,1,1,6,1,2,3,21,24,96,1,1,86,50,2
1,3,1,1,16,1,2,0,28,24,96,1,0,62,89,2
1,1,1,1,9,1,2,2,19,24,96,1,0,80,60,2
1,3,0,1,14,1,1,2,20,18,100,1,1,54,58,1
1,3,1,1,14,1,1,2,20,18,100,1,1,54,58,1
1,3,1,0,14,1,0,2,20,18,100,2,1,54,58,1
0,1,0,1,1,1,2,1,18,21,75,0,0,79,72,2
0,0,0,1,14,1,2,3,22,21,75,0,1,53,48,2
0,3,0,1,13,1,2,0,22,21,75,0,0,98,94,0
0,1,0,1,1,1,2,1,18,21,75,2,0,79,72,2
0,0,0,1,14,1,2,3,22,21,75,2,1,53,48,2
0,3,0,1,13,1,2,0,22,21,75,2,0,98,94,0
0,0,0,1,13,1,1,0,23,20,88,1,0,57,99,2
0,1,0,1,8,1,1,1,29,20,88,1,0,84,82,2
0,2,0,1,14,1,1,0,21,20,88,1,1,73,89,2
0,0,1,1,13,1,1,0,23,20,88,1,0,57,99,2
0,1,1,1,8,1,1,1,29,20,88,1,0,84,82,2
0,2,1,1,14,1,1,0,21,20,88,1,1,73,89,2
0,3,0,1,13,1,1,1,18,25,96,1,1,57,79,2
0,1,0,1,19,1,1,0,20,25,96,1,1,82,91,0
0,0,0,1,13,1,1,0,19,25,96,1,1,72,94,2
0,2,0,1,13,1,1,2,20,25,96,1,1,90,60,0
1,2,1,1,11,1,1,2,20,29,69,1,1,100,61,2
1,3,1,1,9,1,1,3,25,29,69,1,1,78,51,1
1,2,1,1,18,1,1,2,26,29,69,1,1,83,64,2
0,3,0,0,0,1,0,0,20,29,67,1,1,91,91,2
0,3,0,0,0,1,2,0,20,29,67,1,1,91,91,2
0,3,1,1,0,1,0,0,20,29,67,1,1,91,91,2
0,1,1,0,6,1,1,0,19,5,69,1,1,61,94,1
0,1,1,0,17,1,1,0,24,5,69,1,0,88,86,2
0,0,1,0,10,1,1,2,22,5,69,1,1,99,58,2
1,2,0,1,8,0,1,2,27,28,80,0,0,96,62,2
1,2,0,1,8,0,2,2,27,28,80,2,0,96,62,2
1,2,0,1,8,0,2,2,27,28,80,1,0,96,62,2
1,0,1,1,20,1,1,3,23,13,98,2,0,90,50,2
1,2,1,1,18,0,1,3,29,13,98,2,1,58,49,0
1,0,1,1,20,1,0,3,23,13,98,1,0,90,50,2
1,2,1,1,18,0,0,3,29,13,98,1,1,58,49,0
1,0,1,1,1,1,2,3,18,30,62,1,0,87,50,2
0,2,1,1,13,1,2,3,27,13,73,2,0,76,41,0
0,2,0,1,13,1,2,3,27,13,73,1,0,76,41,0
0,3,0,1,18,1,0,2,24,31,96,0,1,99,63,1
0,1,0,1,3,1,0,3,20,31,96,0,0,90,46,0
0,1,0,1,2,0,0,0,24,31,96,0,1,67,89,2
0,3,1,1,18,1,1,2,24,31,96,1,1,99,63,1
0,1,1,1,3,1,1,3,20,31,96,1,0,90,46,0
0,1,1,1,2,0,1,0,24,31,96,1,1,67,89,2
0,3,0,1,0,0,2,0,21,13,65,0,1,78,91,2
0,1,0,1,14,1,2,2,24,13,65,0,0,65,58,0
0,0,0,1,14,1,2,0,28,13,65,0,0,94,86,1
0,3,0,1,16,0,2,1,19,13,65,0,0,73,73,0
0,2,0,1,9,1,2,0,19,13,65,0,0,80,100,2
0,3,1,1,0,0,2,0,21,13,65,1,1,78,91,2
0,1,1,1,14,1,2,2,24,13,65,1,0,65,58,0
0,0,1,1,14,1,2,0,28,13,65,1,0,94,86,1
0,3,1,1,16,0,2,1,19,13,65,1,0,73,73,0
0,2,1,1,9,1,2,0,19,13,65,1,0,80,100,2
1,1,1,1,4,0,2,3,27,34,84,1,0,72,48,2
1,1,1,1,7,0,2,0,29,34,84,1,1,89,94,2
1,0,1,1,19,0,2,0,29,34,84,1,1,83,91,2
1,0,1,1,20,0,2,1,22,34,84,1,1,96,83,2
1,3,1,1,5,0,2,1,24,34,84,1,1,60,78,2
0,3,1,1,19,1,1,1,26,21,94,1,1,56,77,0
0,3,1,1,7,1,1,1,24,21,94,1,1,70,71,2
0,3,0,1,19,1,2,1,26,21,94,0,1,56,77,0
0,3,0,1,7,1,2,1,24,21,94,0,1,70,71,2
0,3,1,1,19,1,0,1,26,21,94,0,1,56,77,0
0,3,1,1,7,1,0,1,24,21,94,0,1,70,71,2
0,3,0,1,19,1,1,1,26,21,94,0,1,56,77,0
0,3,0,1,7,1,1,1,24,21,94,0,1,70,71,2
1,0,1,1,6,1,2,0,20,20,63,1,1,51,99,0
1,3,1,1,17,1,2,0,18,20,63,1,1,66,94,0
1,0,1,1,6,1,1,0,20,20,63,1,1,51,99,0
1,3,1,1,17,1,1,0,18,20,63,1,1,66,94,0
1,0,0,1,6,1,1,0,20,20,63,0,1,51,99,0
1,3,0,1,17,1,1,0,18,20,63,0,1,66,94,0
1,0,0,1,6,1,1,0,20,20,63,2,1,51,99,0
1,3,0,1,17,1,1,0,18,20,63,2,1,66,94,0
1,0,0,1,6,1,0,0,20,20,63,0,1,51,99,0
1,3,0,1,17,1,0,0,18,20,63,0,1,66,94,0
1,0,1,1,6,1,1,0,20,20,63,0,1,51,99,0
1,3,1,1,17,1,1,0,18,20,63,0,1,66,94,0
1,2,1,1,17,1,1,2,18,12,76,1,1,78,64,2
1,1,1,1,19,1,1,1,22,12,76,1,1,77,74,2
1,1,1,1,20,1,1,1,22,12,76,1,0,55,76,1
1,2,1,1,17,1,0,2,18,12,76,0,1,78,64,2
1,1,1,1,19,1,0,1,22,12,76,0,1,77,74,2
1,1,1,1,20,1,0,1,22,12,76,0,0,55,76,1
1,2,0,1,9,1,2,3,24,14,72,1,1,72,46,0
1,2,0,1,9,1,0,3,24,14,72,2,1,72,46,0
0,3,1,1,7,1,0,3,26,27,79,2,0,80,49,2
0,3,1,1,11,1,0,2,24,27,79,2,1,65,62,2
0,3,1,1,7,1,2,3,26,27,79,2,0,80,49,2
0,3,1,1,11,1,2,2,24,27,79,2,1,65,62,2
1,0,1,1,18,0,2,0,19,14,78,1,1,57,100,1
1,0,1,1,13,1,2,1,28,14,78,1,0,94,71,2
1,2,1,1,9,1,2,1,26,14,78,1,1,98,79,2
1,0,0,1,18,0,1,0,19,14,78,1,1,57,100,1
1,0,0,1,13,1,1,1,28,14,78,1,0,94,71,2
1,2,0,1,9,1,1,1,26,14,78,1,1,98,79,2
0,1,1,1,13,1,1,1,24,18,85,1,1,69,78,0
0,2,1,1,20,1,1,3,20,18,85,1,1,75,45,0
0,1,1,0,13,1,2,1,24,18,85,2,1,69,78,0
0,2,1,0,20,1,2,3,20,18,85,2,1,75,45,0
0,1,1,1,13,1,2,1,24,18,85,2,1,69,78,0
0,2,1,1,20,1,2,3,20,18,85,2,1,75,45,0
1,3,1,1,16,1,1,1,29,7,62,0,1,92,81,2
1,0,1,1,16,1,1,3,22,7,62,0,0,81,45,2
1,0,1,1,18,1,1,0,20,7,62,0,1,74,97,1
1,1,0,1,1,0,2,3,20,13,81,0,1,78,48,2
1,3,0,1,5,1,2,0,23,13,81,0,1,78,93,2
1,0,0,1,10,0,2,1,24,13,81,0,0,55,74,0
1,0,0,1,12,1,2,3,24,13,81,0,1,70,43,1
1,3,0,1,0,1,2,0,20,13,81,0,0,56,93,0
1,1,1,1,1,0,1,3,20,13,81,0,1,78,48,2
1,3,1,1,5,1,1,0,23,13,81,0,1,78,93,2
1,0,1,1,10,0,1,1,24,13,81,0,0,55,74,0
1,0,1,1,12,1,1,3,24,13,81,0,1,70,43,1
1,3,1,1,0,1,1,0,20,13,81,0,0,56,93,0
1,3,1,1,1,1,2,2,23,9,89,1,0,85,56,2
1,1,1,1,7,1,2,1,23,9,89,1,1,70,84,0
1,2,1,1,1,1,2,1,20,9,89,1,0,98,74,1
1,0,1,1,14,1,2,0,21,9,89,1,0,81,93,2
1,3,1,1,1,1,1,2,23,9,89,1,0,85,56,2
1,1,1,1,7,1,1,1,23,9,89,1,1,70,84,0
1,2,1,1,1,1,1,1,20,9,89,1,0,98,74,1
1,0,1,1,14,1,1,0,21,9,89,1,0,81,93,2
1,3,0,1,13,0,0,2,28,12,69,1,1,68,57,0
1,2,0,1,8,1,0,0,25,12,69,1,1,51,90,2
1,1,0,1,1,0,0,3,22,12,69,1,1,85,47,1
1,2,0,1,13,1,0,0,26,12,69,1,1,76,87,2
1,3,1,1,13,0,2,2,28,12,69,0,1,68,57,0
1,2,1,1,8,1,2,0,25,12,69,0,1,51,90,2
1,1,1,1,1,0,2,3,22,12,69,0,1,85,47,1
1,2,1,1,13,1,2,0,26,12,69,0,1,76,87,2
1,1,0,1,4,1,1,3,26,32,80,0,0,87,43,2
0,1,0,1,12,1,2,0,20,29,83,1,1,52,91,1
0,3,0,1,10,1,2,3,22,29,83,1,1,62,54,2
0,3,0,1,15,1,2,3,28,29,83,1,0,83,52,0
0,1,0,1,12,1,1,0,20,29,83,2,1,52,91,1
0,3,0,1,10,1,1,3,22,29,83,2,1,62,54,2
0,3,0,1,15,1,1,3,28,29,83,2,0,83,52,0
0,0,1,1,7,1,0,0,24,31,70,2,0,66,98,2
0,0,1,1,14,1,2,1,20,10,77,2,0,52,75,1
0,3,1,1,13,0,2,2,28,10,77,2,1,56,66,1
0,1,1,1,11,0,2,0,26,10,77,2,0,68,100,2
0,3,1,1,7,1,2,0,26,10,77,2,1,69,95,1
0,0,1,1,16,1,2,3,19,10,77,2,1,97,42,0
0,0,1,1,14,1,2,1,20,10,77,1,0,52,75,1
0,3,1,1,13,0,2,2,28,10,77,1,1,56,66,1
0,1,1,1,11,0,2,0,26,10,77,1,0,68,100,2
0,3,1,1,7,1,2,0,26,10,77,1,1,69,95,1
0,0,1,1,16,1,2,3,19,10,77,1,1,97,42,0
0,1,1,0,3,1,1,2,25,23,60,0,1,98,61,2
0,0,1,0,3,1,1,3,19,23,60,0,1,72,41,2
0,1,0,1,3,1,1,2,25,23,60,0,1,98,61,2
0,0,0,1,3,1,1,3,19,23,60,0,1,72,41,2
0,3,1,1,10,1,1,2,29,27,64,0,0,93,55,2
0,3,1,1,10,1,1,2,29,27,64,1,0,93,55,2
0,3,0,1,10,1,1,2,29,27,64,2,0,93,55,2
0,2,1,1,8,1,2,0,29,21,70,0,1,80,91,1
0,2,1,1,0,0,2,0,21,21,70,0,1,77,85,2
0,2,0,1,8,1,0,0,29,21,70,2,1,80,91,1
0,2,0,1,0,0,0,0,21,21,70,2,1,77,85,2
0,2,1,1,8,1,2,0,29,21,70,1,1,80,91,1
0,2,1,1,0,0,2,0,21,21,70,1,1,77,85,2
1,3,0,1,15,0,1,2,21,11,72,2,0,86,63,2
1,2,0,1,13,1,1,2,29,11,72,2,1,96,64,2
1,3,1,1,15,0,1,2,21,11,72,0,0,86,63,2
1,2,1,1,13,1,1,2,29,11,72,0,1,96,64,2
1,3,0,1,15,0,0,2,21,11,72,2,0,86,63,2
1,2,0,1,13,1,0,2,29,11,72,2,1,96,64,2
0,1,1,1,5,0,1,2,23,15,82,1,0,92,65,1
0,2,1,1,1,1,1,3,22,32,87,1,1,65,47,2
0,2,1,1,7,1,1,1,24,32,87,1,1,89,70,2
1,0,0,1,3,0,0,2,29,29,83,0,1,79,64,2
1,3,0,1,0,1,0,0,28,29,83,0,0,71,85,0
1,0,1,1,3,0,0,2,29,29,83,2,1,79,64,2
1,3,1,1,0,1,0,0,28,29,83,2,0,71,85,0
1,0,1,1,3,0,2,2,29,29,83,1,1,79,64,2
1,3,1,1,0,1,2,0,28,29,83,1,0,71,85,0
0,2,0,1,20,1,2,1,20,34,77,1,0,64,72,2
0,3,1,1,15,1,2,2,19,5,95,0,0,85,60,2
0,3,0,1,1,0,1,1,29,32,76,1,1,61,76,2
0,0,0,1,20,1,1,0,28,32,76,1,1,82,90,2
0,3,1,1,1,0,0,1,29,32,76,0,1,61,76,2
0,0,1,1,20,1,0,0,28,32,76,0,1,82,90,2
0,2,0,1,19,1,1,2,20,17,100,0,1,81,68,2
0,2,0,1,5,1,1,1,26,17,100,0,1,85,74,2
0,3,0,1,16,0,1,0,20,17,100,0,1,57,96,1
0,1,1,1,16,0,0,1,26,12,61,0,0,89,78,0
1,2,0,1,1,1,1,3,18,17,64,1,1,90,51,2
1,0,0,1,15,1,1,1,19,17,64,1,1,73,81,1
1,1,0,1,17,1,1,2,21,17,64,1,1,82,55,0
1,2,1,1,1,1,2,3,18,17,64,1,1,90,51,2
1,0,1,1,15,1,2,1,19,17,64,1,1,73,81,1
1,1,1,1,17,1,2,2,21,17,64,1,1,82,55,0
1,2,0,1,1,1,2,3,18,17,64,0,1,90,51,2
1,0,0,1,15,1,2,1,19,17,64,0,1,73,81,1
1,1,0,1,17,1,2,2,21,17,64,0,1,82,55,0
1,2,0,1,1,1,0,3,18,17,64,2,1,90,51,2
1,0,0,1,15,1,0,1,19,17,64,2,1,73,81,1
1,1,0,1,17,1,0,2,21,17,64,2,1,82,55,0
1,2,1,1,1,1,1,3,18,17,64,1,1,90,51,2
1,0,1,1,15,1,1,1,19,17,64,1,1,73,81,1
1,1,1,1,17,1,1,2,21,17,64,1,1,82,55,0
1,2,1,1,1,1,1,3,18,17,64,2,1,90,51,2
1,0,1,1,15,1,1,1,19,17,64,2,1,73,81,1
1,1,1,1,17,1,1,2,21,17,64,2,1,82,55,0
1,0,1,1,10,0,1,0,27,9,70,0,1,75,99,2
0,1,0,1,14,0,1,3,18,34,93,0,0,71,48,2
0,1,0,1,5,1,1,0,22,34,93,0,0,76,86,0
0,2,0,1,9,1,1,1,29,34,93,0,1,99,73,2
0,0,0,1,19,1,1,0,25,34,93,0,0,89,89,2
0,1,0,0,9,0,2,0,28,21,78,1,1,60,99,1
0,3,0,0,10,0,2,3,27,21,78,1,0,97,40,2
0,3,0,0,5,1,2,1,26,21,78,1,0,61,76,2
0,1,0,1,9,0,2,0,28,21,78,2,1,60,99,1
0,3,0,1,10,0,2,3,27,21,78,2,0,97,40,2
0,3,0,1,5,1,2,1,26,21,78,2,0,61,76,2
0,1,1,1,9,0,1,0,28,21,78,1,1,60,99,1
0,3,1,1,10,0,1,3,27,21,78,1,0,97,40,2
0,3,1,1,5,1,1,1,26,21,78,1,0,61,76,2
1,2,1,1,1,1,2,0,19,30,97,2,0,66,90,1
1,2,0,1,1,1,2,0,19,30,97,1,0,66,90,1
0,0,0,1,2,0,0,0,18,13,64,1,0,81,94,1
0,1,0,1,20,1,0,3,28,13,64,1,0,70,42,2
0,0,0,1,2,1,0,1,24,13,64,1,0,52,72,2
0,0,1,1,2,0,2,0,18,13,64,1,0,81,94,1
0,1,1,1,20,1,2,3,28,13,64,1,0,70,42,2
0,0,1,1,2,1,2,1,24,13,64,1,0,52,72,2
0,0,0,1,2,0,2,0,18,13,64,0,0,81,94,1
0,1,0,1,20,1,2,3,28,13,64,0,0,70,42,2
0,0,0,1,2,1,2,1,24,13,64,0,0,52,72,2
0,0,0,0,20,0,2,1,27,32,63,1,1,91,79,0
0,3,0,0,3,1,2,3,22,32,63,1,1,75,40,2
0,2,1,1,17,1,2,0,28,30,72,1,1,72,96,2
0,2,1,1,17,1,1,0,28,30,72,2,1,72,96,2
0,1,1,0,2,1,0,3,20,21,83,0,1,72,44,1
0,1,1,0,18,1,0,0,18,21,83,0,1,94,96,1
0,2,1,0,6,0,0,1,22,21,83,0,1,64,73,1
0,0,1,0,20,1,0,2,19,21,83,0,0,58,64,1
0,1,0,1,2,1,1,3,20,21,83,2,1,72,44,1
0,1,0,1,18,1,1,0,18,21,83,2,1,94,96,1
0,2,0,1,6,0,1,1,22,21,83,2,1,64,73,1
0,0,0,1,20,1,1,2,19,21,83,2,0,58,64,1
0,1,0,1,2,1,1,3,20,21,83,1,1,72,44,1
0,1,0,1,18,1,1,0,18,21,83,1,1,94,96,1
0,2,0,1,6,0,1,1,22,21,83,1,1,64,73,1
0,0,0,1,20,1,1,2,19,21,83,1,0,58,64,1
1,3,1,1,7,1,2,0,20,12,65,2,0,52,88,2
1,3,1,1,17,1,2,3,27,12,65,2,0,99,40,2
1,3,1,1,11,0,2,1,24,12,65,2,1,92,75,2
1,3,0,1,7,1,2,0,20,12,65,1,0,52,88,2
1,3,0,1,17,1,2,3,27,12,65,1,0,99,40,2
1,3,0,1,11,0,2,1,24,12,65,1,1,92,75,2
1,3,0,1,7,1,1,0,20,12,65,1,0,52,88,2
1,3,0,1,17,1,1,3,27,12,65,1,0,99,40,2
1,3,0,1,11,0,1,1,24,12,65,1,1,92,75,2
